plot.id,foc,cmp,tree.id,species,dbh,ba20,ref,brg.to.ref,backbrg,dist.to.ref,notes,tree.or.logger,former.id,
ZA24,,X,,PSME,60-80,,,322,X,2.8,,tree,,
ZA24,,X,,PILA,20-40,,,18,,1.3,,tree,,
ZA24,,X,,ABCO,80-100,,,262,,9.1,,tree,,
ZA24,,X,,ABCO,20-40,,,18,X,8.6,SNAG DECAY = 2,tree,,
ZA24,X,,1327,ABCO,28.4,4,1326,122,,16.8,,tree,,
ZA24,,X,,STUMP,20-40,,,322,,1.6,,tree,,
ZA24,,X,,STUMP,20-40,,,214,X,0.8,,tree,,
ZA24,,X,,PSME,20-40,,,320,X,2.4,,tree,,
ZA24,,X,,STUMP,20-40,,,33,X,5.2,,tree,,
ZA24,X,,1328,PSME,31.3,3,1327,132,,2.4,,tree,,
ZA24,,X,,ABCO,20-40,,,132,X,2.4,,tree,,
ZA24,,X,,ABCO,20-40,,,231,,0.5,,tree,,
ZA24,,X,,PSME,20-40,,,299,X,9.2,,tree,,
ZA24,,X,,QUKE,20-40,,,215,X,7.8,,tree,,
ZA24,X,,1329,PSME,36.2,6,1325,42,,7.3,,tree,,
ZA24,,X,,PIPO,40-60,,,350,,2.1,,tree,,
ZA24,,X,,STUMP,20-40,,,116,X,1.9,,tree,,
ZA24,,X,,STUMP,20-40,,,214,X,2.8,,tree,,
ZA24,,X,,STUMP,20-40,,,18,X,2.8,,tree,,
ZA24,X,,1330,ABCO,33,7,1329,267,X,9.2,,tree,,
ZA24,,X,,QUKE,20-40,,,248,,1.1,,tree,,
ZA24,,X,,PIPO,40-60,,,104,,9.8,,tree,,
ZA24,,X,,ABCO,20-40,,,212,X,3.9,,tree,,
ZA24,,X,,STUMP,20-40,,,346,X,3.4,,tree,,
ZA24,X,,1331,PSME,120.5,9,1325,360,,27.2,,tree,,
ZA24,,X,,ABCO,80-100,,,308,X,8.2,,tree,,
ZA24,,X,,PIPO,100-120,,,100,X,3.9,,tree,,
ZA24,,X,,QUKE,40-60,,,214,X,8.1,,tree,,
ZA24,,X,,ABCO,100-120,,,180,,27.2,,tree,,
ZA24,X,,1332,ABCO,92.5,6,1331,118,,14,,tree,,
ZA24,,X,,ABCO,100-120,,,301,,5.3,,tree,,
ZA24,,X,,PSME,40-60,,,34,X,7,,tree,,
ZA24,,X,,STUMP,40-60,,,290,X,2.6,,tree,,
ZA24,,X,,SNAG,20-40,,,195,X,11.2,DECAY = 2,tree,,
ZA24,X,,1333,ABCO,99.7,6,1331,121,,8.2,,tree,,
ZA24,,X,,ABCO,80-100,,,301,X,5.3,,tree,,
ZA24,,X,,PILA,60-80,,,18,X,5.3,,tree,,
ZA24,,X,,PSME,120-140,,,121,X,8.2,,tree,,
ZA24,,X,,QUKE,20-40,,,183,X,8.3,,tree,,
ZA24,X,,1334,PSME,80.6,5,1333,283,,18.3,,tree,,
ZA24,,X,,PIPO,80-100,,,246,X,6.2,,tree,,
ZA24,,X,,PILA,20-40,,,153,X,6.5,,tree,,
ZA24,,X,,QUKE,40-60,,,13,X,8.7,,tree,,
ZA24,,X,,PSME,60-80,,,148,,0.5,,tree,,
ZA24,X,,1335,PSME,36.5,6,1326,121,,28,,tree,,
ZA24,,X,,QUKE,20-40,,,55,,2.1,,tree,,
ZA24,,X,,STUMP,20-40,,,352,X,3,,tree,,
ZA24,,X,,STUMP,20-40,,,128,X,1.4,,tree,,
ZA24,,X,,STUMP,100-120,,,25,X,3.6,WAS PIPO,tree,,
ZA24,X,,1336,ABCO,34.4,6,1335,84,,16.1,,tree,,
ZA24,,X,,PSME,20-40,,,320,,1.9,,tree,,
ZA24,,X,,PSME,20-40,,,50,X,0.4,,tree,,
ZA24,,X,,STUMP,20-40,,,352,,5,,tree,,
ZA24,,X,,PSME,20-40,,,269,X,3.5,,tree,,
SSA15,X,,1301,PIPO,61,7,1301,,,,,tree,,
SSA15,,X,,PSME,20-40,,,227,X,4.1,,tree,,
SSA15,,X,,PSME,20-40,,,166,X,6.1,,tree,,
SSA15,,X,,PSME,100-120,,,30,X,8.7,,tree,,
SSA15,,X,,PSME,20-40,,,318,X,7.7,,tree,,
SSA15,X,,1302,PSME,13,6,1301,30,X,8.7,,tree,,
SSA15,,X,,PIPO,60-80,,,30,,8.7,,tree,,
SSA15,,X,,PSME,20-40,,,298,X,9,,tree,,
SSA15,,X,,PSME,20-40,,,354,X,9,,tree,,
SSA15,,X,,PSME,40-60,,,51,X,13.4,,tree,,
SSA15,,X,,PSME,100-120,,,114,X,10.4,,tree,,
SSA15,X,,1303,PIPO,128,7,1301,315,,20.4,,tree,,
SSA15,,X,,PSME,100-120,,,72,X,7.6,DECAY = 3,tree,,
SSA15,,X,,PSME,120-140,,,168,X,5.2,,tree,,
SSA15,,X,,QUKE,40-60,,,220,X,5,,tree,,
SSA15,,X,,PSME,140-160,,,20,X,14.2,,tree,,
SSA15,X,,1304,PSME,150,5,1303,20,X,14.2,,tree,,
SSA15,,X,,PIPO,120-140,,,20,,14.2,,tree,,
SSA15,,X,,PSME,120-140,,,312,X,5.2,,tree,,
SSA15,,X,,QUCH,20-40,,,25,X,5,,tree,,
SSA15,,X,,PSME,120-140,,,165,X,11.2,DECAY = 3,tree,,
SSA15,,X,,PIPO,40-60,,,267,X,21.2,,tree,,
SSA15,X,,1305,PIPO,135.5,7,1304,325,,36,,tree,,
SSA15,,X,,QUKE,40-60,,,34,X,7.1,,tree,,
SSA15,,X,,QUKE,60-80,,,190,X,14.2,,tree,,
SSA15,,X,,PSME,40-60,,,308,X,7.1,,tree,,
SSA15,X,,1306,PIPO,30.8,3,1305,237,,30.5,,tree,,
SSA15,,X,,QUCH,20-40,,,39,X,4.6,,tree,,
SSA15,,X,,PSME,20-40,,,143,X,5.1,,tree,,
SSA15,,X,,QUKE,40-60,,,240,X,11.3,,tree,,
SSA15,,X,,QUKE,20-40,,,336,X,10,,tree,,
SSA15,X,,1307,PSME,94.5,5,1305,195,,26.2,,tree,,
SSA15,,X,,QUKE,20-40,,,107,X,2.2,,tree,,
SSA15,,X,,QUKE,20-40,,,38,X,5,,tree,,
SSA15,,X,,PSME,20-40,,,354,X,7.1,SNAG DECAY = 1,tree,,
SSA15,,X,,QUCH,20-40,,,270,X,7,,tree,,
SSA15,X,,1308,PIPO,52,7,1307,57,,8.7,,tree,,
SSA15,,X,,QUCH,20-40,,,31,X,4.5,,tree,,
SSA15,,X,,QUKE,40-60,,,210,X,3.6,,tree,,
SSA15,,X,,SNAG,20-40,,,251,X,4.8,DECAY = 4,tree,,
SSA15,,X,,QUKE,20-40,,,126,X,8.1,DECAY = 1 ,tree,,
SSA15,X,,1309,PSME,82.5,7,1308,218,,29.1,,tree,,
SSA15,,X,,PSME,20-40,,,160,X,1,,tree,,
SSA15,,X,,PSME,20-40,,,42,X,0.5,,tree,,
SSA15,,X,,PSME,40-60,,,282,X,13,,tree,,
SSA15,X,,1310,PSME,94.5,5,1309,218,,20.1,,tree,,
SSA15,,X,,PSME,80-100,,,319,X,9.1,,tree,,
SSA15,,X,,PSME,80-100,,,5,X,6.9,,tree,,
SSA15,,X,,QUCH,20-40,,,128,X,7,,tree,,
SSA15,,X,,QUKE,20-40,,,244,X,4.8,,tree,,
SSA15,X,,1311,PIPO,56,7,1310,164,,17.3,,tree,,
SSA15,,X,,PSME,40-60,,,220,,4.7,,tree,,
SSA15,,X,,PSME,40-60,,,300,,2.9,,tree,,
SSA15,,X,,PSME,60-80,,,138,,3.8,,tree,,
SSA15,,X,,PSME,20-40,,,275,X,5,,tree,,
SSA15,X,,1312,PSME,48.8,6,1311,210,,2.9,,tree,,
SSA15,,X,,PIPO,40-60,,,210,X,2.9,,tree,,
SSA15,,X,,PSME,60-80,,,85,,3.1,,tree,,
SSA15,,X,,PSME,100-120,,,40,,7.9,,tree,,
SSA15,,X,,NO CLEAR COMPETITOR,,,,104,X,1,,tree,,
SSA15,X,,1313,PIPO,116.8,8,1311,5,X,36.9,,tree,,
SSA15,,X,,PSME,20-40,,,98,X,4.1,,tree,,
SSA15,,X,,PSME,20-40,,,27,X,3.1,DECAY = 1 ,tree,,
SSA15,,X,,PSME,20-40,,,332,X,1.3,,tree,,
SSA15,,X,,PSME,40-60,,,232,X,13,,tree,,
SSA15,,X,,QUCH,20-40,,,190,X,12.9,,tree,,
SSA15,X,,1314,PSME,120.5,7,1304,149,,4.5,,tree,,
SSA15,,X,,PSME,140-160,,,149,X,4.5,,tree,,
SSA15,,X,,PIPO,40-60,,,262,X,17.4,,tree,,
SSA15,,X,,PSME,100-120,,,292,X,12.6,,tree,,
SSA15,,X,,PSME,20-40,,,48,X,8.3,,tree,,
SS15,X,,1337,PSME,65.7,3,1337,,,,,tree,,
SS15,,X,,PIPO,40-60,,,22,,7,,tree,,
SS15,,X,,PSME,20-40,,,270,,2.3,,tree,,
SS15,,X,,PSME,40-60,,,231,,8.3,,tree,,
SS15,,X,,PSME,40-60,,,122,,7,sapling thicket ,tree,,
SS15,X,,1338,PIPO,27,9,1338,,,,sapling thicket ,tree,,
SS15,,X,,PSME,20-40,,,198,,1,sapling thicket ,tree,,
SS15,,X,,PSME,20-40,,,228,,1.3,sapling thicket ,tree,,
SS15,,X,,PSME,20-40,,,147,X,5.3,sapling thicket ,tree,,
SS15,X,,1339,PSME,30.5,10,1338,198,,1,sapling thicket ,tree,,
SS15,,X,,PIPO,20-40,,,198,X,1,sapling thicket ,tree,,
SS15,,X,,STUMP,40-60,,,36,X,4,OLD STUMP,tree,,
SS15,,X,,QUKE,20-40,,,315,X,4,,tree,,
SS15,X,,1340,PSME,31.2,9,1341,327,X,3.2,,tree,,
SS15,,X,,PSME,40-60,,,95,X,2.7,,tree,,
SS15,,X,,ABCO,20-40,,,136,X,3,,tree,,
SS15,,X,,ABCO,20-40,,,207,X,3.2,,tree,,
SS15,,X,,PSME,40-60,,,282,X,3.4,,tree,,
SS15,X,,1341,PIPO,49.8,14,1341,,,,,tree,,
SS15,,X,,PSME,20-40,,,164,X,2,,tree,,
SS15,,X,,PSME,20-40,,,236,X,1.2,,tree,,
SS15,,X,,ABCO,20-40,,,352,X,0.5,,tree,,
SS15,,X,,PSME,20-40,,,68,X,0.6,,tree,,
SS15,X,,1342,PSME,39.2,11,1340,108,,4.4,,tree,,
SS15,,X,,PSME,20-40,,,108,X,4.4,,tree,,
SS15,,X,,ABCO,20-40,,,198,X,4.7,,tree,,
SS15,,X,,PSME,20-40,,,314,X,2.5,,tree,,
SS15,X,,1343,PIPO,29.5,12,1341,354,,1.5,,tree,,
SS15,,X,,PSME,20-40,,,158,,0.5,,tree,,
SS15,,X,,PILA,20-40,,,262,X,3,,tree,,
SS15,,X,,PIPO,20-40,,,154,X,3,,tree,,
SS15,,X,,NO CLEAR COMPETITOR,,,,50,X,2,,tree,,
SS15,X,,1345,PIPO,54.8,1,1345,,,,,tree,,
SS15,,X,,ABCO,40-60,,,238,X,12,,tree,,
SS15,,X,,PIPO,40-60,,,112,X,1.7,,tree,,
SS15,,X,,QUKE,20-40,,,158,X,4.2,,tree,,
SS15,,X,,PSME,20-40,,,28,X,5,,tree,,
SS15,X,,1346,PSME,32.7,17,1345,28,X,5,,tree,,
SS15,,X,,PIPO,40-60,,,28,,5,,tree,,
SS15,,X,,QUKE,20-40,,,254,X,1.5,,tree,,
SS15,,X,,PSME,20-40,,,202,X,4,,tree,,
SS15,,X,,PSME,20-40,,,96,X,2.1,,tree,,
SS15,,X,,PSME,20-40,,,38,X,3.6,,tree,,
SS15,X,,1344,PIPO,51.2,5,1344,,,,,tree,,
SS15,,X,,PSME,20-40,,,303,X,2.6,,tree,,
SS15,,X,,QUKE,20-40,,,7,X,4.7,,tree,,
SS15,,X,,PSME,20-40,,,105,X,10.4,,tree,,
SS15,,X,,PILA,40-60,,,227,X,8,,tree,,
ZA09,X,,1347,ABCO,52.8,7,1347,,,,,tree,,
ZA09,,X,,PIPO,60-80,,,180,,7.1,,tree,,
ZA09,,X,,ABCO,20-40,,,163,X,2.7,,tree,,
ZA09,,X,,ABCO,20-40,,,227,X,2.6,,tree,,
ZA09,,X,,PIPO,40-60,,,320,X,5.6,,tree,,
ZA09,X,,1348,PSME,72.4,11,1347,49,,7.3,note we rd siamese twin ABCO ,tree,,
ZA09,,X,,PSME,40-60,,,162,,1.9,,tree,,
ZA09,,X,,ABCO,20-40,,,258,X,3.4,,tree,,
ZA09,,X,,ABCO,20-40,,,64,X,6.2,,tree,,
ZA09,X,,1349,PSME,51.5,12,1348,141,,25.1,,tree,,
ZA09,,X,,ABCO,20-40,,,22,X,3.3,,tree,,
ZA09,,X,,ABMA,20-40,,,163,X,4.2,,tree,,
ZA09,,X,,ABMA,40-60,,,260,X,11.2,,tree,,
ZA09,,X,,ABMA,40-60,,,310,X,16,,tree,,
ZA09,X,,1350,PSME,63.4,12,1348,77,,27.5,,tree,,
ZA09,,X,,PILA,60-80,,,138,,1,,tree,,
ZA09,,X,,ABCO,40-60,,,90,,1,DECAY = 3,tree,,
ZA09,,X,,PILA,20-40,,,40,X,6.2,,tree,,
ZA09,,X,,ABCO,20-40,,,318,,10.5,,tree,,
ZA09,X,,1351,ABCO,36.4,10,1350,112,,1,,tree,,
ZA09,,X,,PILA,60-80,,,228,,0.7,,tree,,
ZA09,,X,,ABCO,40-60,,,148,X,0.5,SNAG DECAY = 3,tree,,
ZA09,,X,,ABCO,20-40,,,338,X,5.7,,tree,,
ZA09,,X,,ABCO,40-60,,,218,X,4,,tree,,
ZA09,X,,1352,ABCO,46.4,8,1350,195,X,3.6,,tree,,
ZA09,,X,,PILA,40-60,,,17,,0.3,,tree,,
ZA09,,X,,PILA,20-40,,,162,,3.6,,tree,,
ZA09,,X,,PILA,20-40,,,69,X,3.7,,tree,,
ZA09,,X,,ABMA,20-40,,,44,X,2,not sure if died pre-fire,tree,,
ZA09,X,,1353,PSME,74.5,10,1353,,,,had same size comp very near that was ripped out of ground --> ABMA,tree,,
ZA09,,X,,ABMA,60-80,,,290,,1,,tree,,
ZA09,,X,,ABMA,20-40,,,356,X,3.2,,tree,,
ZA09,,X,,ABMA,20-40,,,260,X,8.7,,tree,,
ZA09,,X,,ABMA,20-40,,,205,X,8.6,,tree,,
ZA09,X,,1354,ABCO,59,9,1353,299,,6.6,,tree,,
ZA09,,X,,PSME,60-80,,,299,X,6.6,,tree,,
ZA09,,X,,ABCO,20-40,,,52,,3.5,,tree,,
ZA09,,X,,ABMA,40-60,,,129,X,6.2,,tree,,
ZA09,,X,,PILA,40-60,,,36,X,2.5,,tree,,
ZA09,X,,1355,ABCO,65.5,9,1349,283,X,18.4,,tree,,
ZA09,,X,,ABCO,20-40,,,228,X,0.2,,tree,,
ZA09,,X,,ABMA,40-60,,,314,,2.8,,tree,,
ZA09,,X,,ABCO,20-40,,,28,X,11.7,,tree,,
ZA09,,X,,ABMA,40-60,,,117,X,6.9,,tree,,
ZA09,X,,1356,PSME,29.5,14,1355,322,,9.7,,tree,,
ZA09,,X,,ABCO,20-40,,,10,,0.8,,tree,,
ZA09,,X,,ABMA,40-60,,,198,,3.4,,tree,,
ZA09,,X,,ABCO,60-80,,,322,X,9.7,,tree,,
ZA09,,X,,ABCO,20-40,,,74,X,6,,tree,,
A1,X,,1371,PSME,72.5,7,1371,,,,,tree,,
A1,,X,,PILA,20-40,,,131,X,1.1,STUMP ,tree,,
A1,,X,,PILA,60-80,,,30,X,1.2,STUMP ,tree,,
A1,,X,,QUKE,20-40,,,318,X,3.6,,tree,,
A1,,X,,ABCO,20-40,,,207,X,9.7,,tree,,
A1,X,,1372,PSME,56.2,4,1371,196,,8.8,,tree,,
A1,,X,,PSME,60-80,,,151,X,0.7,STUMP!,tree,,
A1,,X,,PSME,40-60,,,40,X,12.5,,tree,,
A1,,X,,PSME,20-40,,,318,X,14.7,,tree,,
A1,,X,,PSME,60-80,,,196,X,8.8,,tree,,
A1,X,,1373,ABCO,78.6,6,1372,324,,23,,tree,,
A1,,X,,ABCO,20-40,,,360,,1,,tree,,
A1,,X,,ABCO,20-40,,,79,X,3.9,,tree,,
A1,,X,,PILA,60-80,,,310,X,7.2,,tree,,
A1,,X,,ABCO,40-60,,,256,X,5.6,,tree,,
A1,X,,1374,ABCO,79.7,13,1373,255,,9.3,,tree,,
A1,,X,,ABCO,40-60,,,225,X,3.1,,tree,,
A1,,X,,ABCO,20-40,,,6,X,2.1,,tree,,
A1,,X,,ABCO,20-40,,,116,X,1,,tree,,
A1,X,,1375,ABCO,38.8,12,1374,215,,1,ROTTEN CORE,tree,,
A1,,X,,ABCO,60-80,,,215,X,1,,tree,,
A1,,X,,ABCO,40-60,,,102,X,2,SNAG DECAY = 3,tree,,
A1,,X,,STUMP,60-80,,,320,X,5.9,STUMP!,tree,,
A1,X,,1376,PSME,53.2,10,1371,238,,26.3,ROTTEN CORE,tree,,
A1,,X,,PILA,40-60,,,282,X,1.1,,tree,,
A1,,X,,QUKE,40-60,,,311,X,3.2,,tree,,
A1,,X,,CADE,20-40,,,88,X,5.8,,tree,,
A1,,X,,STUMP,20-40,,,152,X,2.4,,tree,,
A1,X,,1378,PSME,63.5,7,1378,0,,0,changed ref to new self GPS point because follow-up field visit show it was impropoerly referenced to 1371,tree,,
A1,,X,,PSME,60-80,,,60,X,3.1,,tree,,
A1,,X,,PSME,20-40,,,139,X,4.6,DECAY = 3,tree,,
A1,,X,,ABCO,60-80,,,169,X,5.1,,tree,,
A1,,X,,ABCO,20-40,,,220,X,9.6,DECAY = 1,tree,,
A1,,X,,PSME,20-40,,,320,X,7.8,,tree,,
A1,X,,1377,ABCO,76.5,12,1371,242,,47.8,,tree,,
A1,,X,,PSME,60-80,,,169,,5.1,,tree,,
A1,,X,,CADE,20-40,,,240,X,4.1,,tree,,
A1,,X,,SNAG,20-40,,,122,X,1,DECAY = 3,tree,,
A1,,X,,SNAG,20-40,,,40,X,2.7,DECAY = 2,tree,,
A1,X,,1380,ABCO,50.6,11,1377,257,,6,,tree,,
A1,,X,,SNAG,20-40,,,300,X,4.3,DECAY = 3. top fallen (naturally?),tree,,
A1,,X,,SNAG,40-60,,,139,X,0.9,DECAY = 3. top fallen (naturally?),tree,,
A1,,X,,SNAG,20-40,,,8,X,3.7,DECAY = 3. top fallen (naturally?),tree,,
A1,X,,1379,PSME,70.8,4,1378,60,X,3.1,,tree,,
A1,,X,,PSME,60-80,,,60,,3.1,,tree,,
A1,,X,,ABCO,20-40,,,321,X,2.7,,tree,,
A1,,X,,PSME,20-40,,,36,X,12.1,,tree,,
A1,,X,,SNAG,20-40,,,172,X,5.3,DECAY = 3,tree,,
ZA10A-C,X,,1357,PSME,52,6,1357,,,,,tree,,
ZA10A-C,,X,,PILA,80-100,,,259,,8.1,,tree,,
ZA10A-C,,X,,PSME,20-40,,,61,,1,,tree,,
ZA10A-C,,X,,PSME,20-40,,,216,X,2,DECAY = 3,tree,,
ZA10A-C,,X,,PSME,20-40,,,318,X,9.6,,tree,,
ZA10A-C,X,,1358,PIPO,63.2,13,1357,10,,23.1,,tree,,
ZA10A-C,,X,,PIPO,60-80,,,120,,1.3,,tree,,
ZA10A-C,,X,,PIPO,80-100,,,357,X,5.3,,tree,,
ZA10A-C,,X,,PIPO,40-60,,,152,X,6.5,,tree,,
ZA10A-C,,X,,PIPO,60-80,,,78,X,10,,tree,,
ZA10A-C,X,,1359,PSME,52.2,8,1357,83,,39.3,,tree,,
ZA10A-C,,X,,PIPO,20-40,,,360,,5,,tree,,
ZA10A-C,,X,,PSME,20-40,,,130,,6,,tree,,
ZA10A-C,,X,,PILA,20-40,,,179,,5.1,,tree,,
ZA10A-C,,X,,PSME,20-40,,,200,,5.3,STUMP DECAY = 2,tree,,
ZA10A-C,X,,1360,PSME,45.5,13,1359,99,,11.2,,tree,,
ZA10A-C,,X,,PSME,20-40,,,67,X,5.5,,tree,,
ZA10A-C,,X,,CADE,20-40,,,320,X,1.6,,tree,,
ZA10A-C,,X,,CADE,20-40,,,241,X,1,,tree,,
ZA10A-C,X,,1361,PIPO,73,9,1362,343,,14.1,,tree,,
ZA10A-C,,X,,ABCO,20-40,,,193,X,1,,tree,,
ZA10A-C,,X,,PILA,20-40,,,252,X,3.8,,tree,,
ZA10A-C,,X,,CADE,20-40,,,50,X,4.4,,tree,,
ZA10A-C,,X,,PILA,20-40,,,122,X,3.6,,tree,,
ZA10A-C,X,,1362,PIPO,43,5,1359,68,,25.8,,tree,,
ZA10A-C,,X,,PIPO,40-60,,,338,X,1.7,,tree,,
ZA10A-C,,X,,PSME,20-40,,,284,X,8,,tree,,
ZA10A-C,,X,,PIPO,60-80,,,160,X,15.3,,tree,,
ZA10A-C,,X,,NO CLEAR COMPETITOR,,,,198,X,2,,tree,,
ZA10A-C,X,,1363,PSME,45,11,1361,70,,8.1,,tree,,
ZA10A-C,,X,,PIPO,40-60,,,218,X,3.4,,tree,,
ZA10A-C,,X,,PIPO,20-40,,,139,X,4.4,,tree,,
ZA10A-C,,X,,QUKE,20-40,,,42,X,4.5,,tree,,
ZA10A-C,,X,,PSME,40-60,,,342,X,5.5,,tree,,
ZA10A-C,X,,1364,PIPO,46,11,1363,218,X,3.4,,tree,,
ZA10A-C,,X,,PSME,40-60,,,218,,3.4,,tree,,
ZA10A-C,,X,,CADE,20-40,,,150,,1.6,,tree,,
ZA10A-C,,X,,PSME,40-60,,,212,X,11.2,,tree,,
ZA10A-C,,X,,PIPO,20-40,,,133,X,5.8,,tree,,
ZA10A-C,X,,1365,PSME,58,3,1363,175,,7.3,,tree,,
ZA10A-C,,X,,PIPO,40-60,,,94,X,12,,tree,,
ZA10A-C,,X,,QUKE,20-40,,,237,X,16.2,,tree,,
ZA10A-C,,X,,PSME,40-60,,,175,X,7.3,,tree,,
ZA10A-C,,X,,QUKE,20-40,,,109,X,4.6,,tree,,
ZA10A-C,,X,,PSME,20-40,,,320,X,10,,tree,,
ZA10A-C,,X,,PIPO,40-60,,,198,X,6.9,,tree,,
ZA10A-C,X,,1366,PIPO,54,6,1365,198,X,6.9,,tree,,
ZA10A-C,,X,,PILA,20-40,,,300,,0.4,,tree,,
ZA10A-C,,X,,PSME,40-60,,,198,,6.9,,tree,,
ZA10A-C,,X,,PSME,20-40,,,184,X,13.7,,tree,,
ZA10A-C,,X,,QUKE,20-40,,,263,X,13.4,,tree,,
ZA10A-C,X,,1367,PSME,57.7,9,1366,123,,34,,tree,,
ZA10A-C,,X,,CADE,20-40,,,352,X,1,,tree,,
ZA10A-C,,X,,PILA,40-60,,,272,,4.9,,tree,,
ZA10A-C,,X,,PSME,20-40,,,137,X,6.6,,tree,,
ZA10A-C,,X,,SNAG,20-40,,,246,X,4.2,DECAY = 2 ,tree,,
ZA10A-C,X,,1368,PIPO,65.5,8,1367,224,,5.7,,tree,,
ZA10A-C,,X,,PILA,40-60,,,80,,2,,tree,,
ZA10A-C,,X,,PSME,20-40,,,10,X,2.6,,tree,,
ZA10A-C,,X,,ABCO,20-40,,,132,X,1.7,,tree,,
ZA10A-C,X,,1369,PIPO,47.8,5,1367,10,,14,,tree,,
ZA10A-C,,X,,PSME,40-60,,,95,,3.5,,tree,,
ZA10A-C,,X,,PILA,20-40,,,349,,10.7,,tree,,
ZA10A-C,,X,,PILA,20-40,,,97,X,9,,tree,,
ZA10A-C,,X,,PSME,40-60,,,158,X,15.6,,tree,,
ZA10A-C,X,,1370,PSME,44,4,1369,158,X,15.6,,tree,,
ZA10A-C,,X,,PIPO,40-60,,,158,,15.6,,tree,,
ZA10A-C,,X,,PSME,40-60,,,271,,4.6,,tree,,
ZA10A-C,,X,,PIPO,40-60,,,262,,7.5,,tree,,
ZA10A-C,,X,,PILA,40-60,,,162,X,4.3,,tree,,
ARE1,X,,4200,PSME,39.8,4,4200,,,,,tree,,
ARE1,,X,,PSME,20-40,,,280,,0.5,,tree,,
ARE1,,X,,PSME,20-40,,,217,X,0.5,,tree,,
ARE1,,X,,GRASSLAND,,,,58,X,,,tree,,
ARE1,X,,4201,PSME,51.3,5,4200,348,,6.3,,tree,,
ARE1,,X,,CADE,20-40,,,236,X,3.7,,tree,,
ARE1,,X,,PSME,20-40,,,348,X,6.3,,tree,,
ARE1,,X,,PSME,40-60,,,166,X,5.8,,tree,,
ARE1,X,,4202,PSME,50.5,8,4201,166,X,5.8,,tree,,
ARE1,,X,,PSME,40-60,,,166,,5.8,,tree,,
ARE1,,X,,CADE,20-40,,,337,X,3.8,,tree,,
ARE1,,X,,CADE,20-40,,,247,X,6.1,,tree,,
ARE1,,X,,PSME,40-60,,,84,X,5,,tree,,
ARE1,X,,4203,PSME,49.1,6,4200,40,,6,,tree,,
ARE1,,X,,PSME,20-40,,,40,X,6,,tree,,
ARE1,,X,,PSME,40-60,,,114,X,4.6,,tree,,
ARE1,,X,,CADE,20-40,,,144,X,5.7,,tree,,
ARE1,,X,,PSME,40-60,,,215,X,8,,tree,,
ARE1,X,,4204,PSME,40.7,4,4200,327,,12.5,,tree,,
ARE1,,X,,PSME,40-60,,,63,X,1.2,,tree,,
ARE1,,X,,PSME,20-40,,,210,X,2.9,,tree,,
ARE1,,X,,PSME,40-60,,,256,X,5,,tree,,
ARE1,X,,4205,PSME,51.2,6,4202,80,,9,,tree,,
ARE1,,X,,CADE,20-40,,,106,X,4.2,,tree,,
ARE1,,X,,PSME,60-80,,,197,X,2.2,,tree,,
ARE1,,X,,PIPO,40-60,,,270,X,1.6,,tree,,
ARE1,,X,,PSME,40-60,,,18,X,9.1,,tree,,
ARE1,X,,4206,PSME,36.5,5,4204,250,,0.9,,tree,,
ARE1,,X,,PSME,20-40,,,250,X,0.9,,tree,,
ARE1,,X,,PSME,40-60,,,306,X,6.5,,tree,,
ARE1,,X,,QUCH,20-40,,,177,X,9,,tree,,
ARE1,,X,,QUCH,20-40,,,60,X,7.6,? Copy error,tree,,
ARE1,X,,4207,PSME,76.9,6,4207,,,,,tree,,
ARE1,,X,,PSME,40-60,,,108,X,8.6,,tree,,
ARE1,,X,,PIPO,40-60,,,180,X,4.6,,tree,,
ARE1,,X,,PIPO,60-80,,,225,X,9.6,,tree,,
ARE1,,X,,PSME,60-80,,,57,X,21.9,,tree,,
ARE1,X,,4208,PIPO,54.8,5,4207,21,,11.9,2 cores taken,tree,,
ARE1,,X,,PIPO,40-60,,,36,X,7.7,,tree,,
ARE1,,X,,QUKE,20-40,,,168,X,5.7,,tree,,
ARE1,,X,,PIPO,60-80,,,311,X,6.1,,tree,,
ARE1,X,,4209,PIPO,48.4,5,4208,222,,6.7,,tree,,
ARE1,,X,,PIPO,40-60,,,222,X,6.7,,tree,,
ARE1,,X,,PISA,40-60,,,158,X,7,,tree,,
ARE1,,X,,PSME,40-60,,,104,X,7.3,,tree,,
ARE1,,X,,PSME,40-60,,,349,X,5.1,,tree,,
ARE1,X,,4210,PSME,47,4,4209,247,,6.4,,tree,,
ARE1,,X,,PIPO,40-60,,,247,X,6.4,,tree,,
ARE1,,X,,PSME,60-80,,,43,X,0.2,,tree,,
ARE1,,X,,PISA,40-60,,,192,X,7.9,,tree,,
ARE1,,X,,PSME,80-100,,,306,X,7.3,,tree,,
ARE1,X,,4211,PSME,70.8,4,4210,43,X,0.2,,tree,,
ARE1,,X,,PSME,40-60,,,43,,0.2,,tree,,
ARE1,,X,,QUKE,20-40,,,101,X,4.8,,tree,,
ARE1,,X,,PSME,80-100,,,296,X,7.4,,tree,,
ARE1,X,,4212,PIPO,63.8,5,4207,48,,9.6,,tree,,
ARE1,,X,,PSME,60-80,,,48,X,9.6,,tree,,
ARE1,,X,,PIPO,40-60,,,151,X,5,,tree,,
ARE1,,X,,PIPO,20-40,,,209,X,8.3,,tree,,
ARE1,,X,,PIPO,60-80,,,343,X,9.1,,tree,,
